row__PRDLST_REPORT_NO,row__LCNS_NO,row__PRDLST_NM,row__BSSH_NM,row__PRDLST_DCNM,row__RAWMTRL_NM,,
2016036276535,20160362765,29%발효잡곡,(주)엔에스티바이오(본점),곡류가공품,7종 혼합유산균. 조씨앗. 퀴노아씨앗. 백태. 흑미. 현미,,
20060445219851,20060445219,290 왕등심돈까스,(주)아워홈,식육함유가공품,돼지고기. 정제수. 곡류가공품. 기타가공품. 두류가공품. 포도당. 기타가공품. 덱스트린. 정제소금. 식품첨가물혼합제제. 카라기난. 복합조미식품. 5-리보뉴클레오티드이나트륨. 에리토브산나트륨,,
2020039306430,20200393064,2900샐러드(그레이프발사믹드레싱+멀티립+치커리),(주)농업법인 은성,즉석섭취식품,소스. 양상추. 청상추. 청치커리. 적양배추. 당근. 홍파프리카,,
2020039306434,20200393064,2900샐러드(유자오리엔탈드레싱+양상추+멀티립),(주)농업법인 은성,즉석섭취식품,양상추. 소스. 양상추. 청상추. 청치커리. 적양배추. 당근,,
2020039306431,20200393064,2900샐러드(참깨고마다래소스+양배추+멀티립),(주)농업법인 은성,즉석섭취식품,양배추. 소스. 양상추. 청치커리. 청상추. 적양배추. 당근,,
20200371132325,20200371132,299 다이어트도시락 부지깽이나물밥&매콤청양닭가슴살큐브,농업회사법인(주)수지스링크,체중조절용 조제식품,곡류가공품. 햄. 분쇄가공육제품. 소스. 과.채가공품. 과.채가공품,,
20200371132322,20200371132,299 다이어트도시락 시래기표고버섯솥밥&훈제오리단호박찜,농업회사법인(주)수지스링크,체중조절용 조제식품,즉석조리식품. 햄. 과.채가공품. 소스,,
20200371132323,20200371132,299 다이어트도시락 취나물영양밥&한입귀리미트볼,농업회사법인(주)수지스링크,체중조절용 조제식품,과.채가공품. 소스. 과.채가공품. 곡류가공품. 분쇄가공육제품. 소시지,,
20200371132321,20200371132,299다이어트도시락 부지깽이나물밥&납작쫄깃떡갈비,농업회사법인(주)수지스링크,체중조절용 조제식품,분쇄가공육제품. 곡류가공품. 알가열제품. 과.채가공품. 소스,,
20200371132324,20200371132,299다이어트도시락 시래기표고버섯솥밥&탱글갈릭비엔나,농업회사법인(주)수지스링크,체중조절용 조제식품,즉석조리식품. 과.채가공품. 분쇄가공육제품. 소시지. 소스. 과.채가공품,,
199301880912090,19930188091,2B)크림치즈카스타드,주식회사샤니,당류가공품,쇼트닝. 올리고당. 설탕. 채종유(유채유또는카놀라유). 당류가공품. 유청단백분말. 자연치즈. 변성전분. 가공치즈. 레몬주스. 글리신. 탈지분유. 변성전분. 정제소금. 난백분. 구연산삼나트륨. 카라기난. 치즈향. 구연산. 우유향,,
20220326405100,20220326405,2F,프라이로스터스(Frei roasters),커피원두,커피. 커피. 커피,,
19940607230453,19940607230,2H녹차파우더,(주)신광식품,고형차,설탕. 녹차가루. 덱스트린,,
19940607230451,19940607230,2H요거트베이스,(주)신광식품,당류가공품,설탕. 요거트분말. 탈지분유. 요거트분말. 구아검. 글리세린지방산에스테르. 요구르트향분말. 구연산. 탈지분유,,
20170624144416,20170624144,2MIX샐러드샌드위치,주식회사지에프에스,즉석섭취식품,빵류. 즉석섭취식품. 소스. 양배추. 마요네즈. 프레스햄. 절임식품. 토마토케첩. 설탕,,
20200620210383,20200620210,2MIX샐러드샌드위치,(주)제이비프레시,즉석섭취식품,소스. 양배추. 마요네즈. 프레스햄. 절임식품. 토마토케첩. 설탕. 빵류. 즉석섭취식품,,
20120358388798,20120358388,2MIX샐러드샌드위치,(주)한국데리카후레쉬,즉석섭취식품,설탕. 토마토케첩. 절임식품. 프레스햄. 마요네즈. 양배추. 소스. 즉석섭취식품. 빵류,,
20180212258497,20180212258,2MIX샐러드샌드위치,(주)후레쉬퍼스트,즉석섭취식품,빵류. 즉석섭취식품. 소스. 양배추. 마요네즈. 프레스햄. 절임식품. 토마토케첩. 설탕,,
20150443298754,20150443298,2MIX샐러드샌드위치,(주)우리델리카,즉석섭취식품,빵류. 즉석섭취식품. 소스. 양배추. 마요네즈. 프레스햄. 절임식품. 토마토케첩. 설탕,,
20200450031351,20200450031,2XL NEW스팸마요,(주)비지에프푸드,즉석섭취식품,즉석섭취식품. 즉석섭취식품. 조미김,,
20080294280375,20080294280,2XL 마르게리타 피자,(주)지지푸드,빵류,올리브유. 자연치즈. 설탕. 전분. 밀가루. 자연치즈. 정제수. 소스. 과.채가공품. 곡류가공품. 채종유(유채유 또는 카놀라유). 건조효모. 정제소금. 식품첨가물혼합제제. 천연향신료,,
20080294280360,20080294280,2XL 콰트로치즈 피자,(주)지지푸드,빵류,밀가루. 자연치즈. 정제수. 소스. 곡류가공품. 자연치즈. 자연치즈. 채종유(유채유 또는 카놀라유). 자연치즈. 전분. 설탕. 건조효모. 정제소금. 식품첨가물혼합제제,,
200306073752521,20030607375,2XL뉴스팸마요,(주)원푸드림,즉석섭취식품,조미김. 즉석섭취식품. 즉석섭취식품,,
200503682361258,20050368236,2XL뉴스팸마요,(주)청탑,즉석섭취식품,조미김. 즉석섭취식품. 즉석섭취식품,,
200804940611160,20080494061,2XL뉴스팸마요,(주)비지에프푸드 전북,즉석섭취식품,즉석섭취식품. 즉석섭취식품. 조미김,,
201503831781022,20150383178,2XL치즈제육,(주)푸드플래닛,즉석섭취식품,기타가공품. 조미김. 옥수수기름(옥배유). 정제소금. 참기름. 참깨. 발효식초. 정제수. 쌀. 세부원재료,,
200306073752272,20030607375,2XL치즈제육,(주)원푸드림,즉석섭취식품,즉석섭취식품. 즉석섭취식품. 기타가공품. 조미김,,
200503682361053,20050368236,2XL치즈제육,(주)청탑,즉석섭취식품,쌀. 정제수. 즉석섭취식품. 기타가공품. 조미김. 옥수수기름(옥배유). 정제소금. 참기름. 기타 농산가공품. 발효식초,,
20080294280152,20080294280,2XL콤비네이션 피자,(주)지지푸드,빵류,밀가루. 자연치즈. 정제수. 소스. 양파. 채종유(유채유 또는 카놀라유). 과.채가공품. 프레스햄. 분쇄가공육제품. 소스. 곡류가공품. 피망. 소시지. 설탕. 규격외일반가공식품. 건조효모. 정제소금. 기타가공품,,
2000018803165,20000188031,2X버거타임,이백식품,즉석섭취식품,향신료조제품. 향신료가공품. 양배추. 당근. 후추가루. 설탕. 소스류. 소스. 절임류. 깐양파. 프레스햄. 빵류. 분쇄가공육제품. 마요네즈,,
20210280073338,20210280073,2in1 더블버거&콘참치샌드,(주)스윗밸런스랩,즉석섭취식품,빵류. 분쇄가공육제품. 즉석섭취식품. 곡류가공품. 토마토과육. 절임식품. 소스. 절임식품. 마요네즈. 상추. 가공치즈. 파프리카,,
20210280073337,20210280073,2in1 더블버거&햄치즈버거,(주)스윗밸런스랩,즉석섭취식품,빵류. 분쇄가공육제품. 토마토과육. 프레스햄. 절임식품. 마요네즈. 상추. 소스. 가공치즈. 파프리카,,
20170360272407,20170360272,2in1 미트볼 그라탕&샌드위치,존쿡 쉐프의 키친(Johncook chef's kitchen),간편조리세트,가공치즈. 자연치즈. 건면. 빵류. 양파. 분쇄가공육제품. 소스,,
20170360272406,20170360272,2in1 소시지 떡볶이&핫도그,존쿡 쉐프의 키친(Johncook chef's kitchen),간편조리세트,소스. 가공치즈. 소시지. 빵류. 양파. 떡류. 소스,,
20210280073339,20210280073,2in1 햄치즈버거&에그샌드,(주)스윗밸런스랩,즉석섭취식품,빵류. 알가열제품. 감자. 프레스햄. 토마토과육. 절임식품. 마요네즈. 상추. 가공치즈. 콩기름(대두유). 가공소금. 건파슬리플레이크,,
19910501017230,19910501017,2mm 슬림 김가루,삼해상사(주)부안공장,조미김,김,,
20210600449105,20210600449,2nd모양백설기,에스씨컴퍼니,떡류,우유. 천일염. 동결건조딸기분말. 치자분말. 락색소. 백설탕. 멥쌀가루,,
20210600449239,20210600449,2nd모양백설기(실온),에스씨컴퍼니,떡류,멥쌀가루. 백설탕. 우유. 천일염. 동결건조딸기분말. 치자분말. 락색소,,
20210600449221,20210600449,2nd모양초코설기,에스씨컴퍼니,떡류,멥쌀가루. 백설탕. 초콜릿. 우유. 코코아버터. 천일염. 동결건조딸기분말. 치자분말. 락색소,,
20210600449298,20210600449,2nd모양초코설기(실온),에스씨컴퍼니,떡류,멥쌀가루. 백설탕. 초콜릿. 우유. 코코아버터. 천일염. 동결건조딸기분말. 치자분말. 락색소,,
20170614111335,20170614111,2ucareS NFC ABC주스,(주)엔트리,과.채주스,레드비트주스. 사과즙. 당근즙,,
2016036332327,20160363323,2가지 버섯과 퀴노아영양밥,(주)다솜푸드,즉석조리식품,곡류가공품. 사탕옥수수. 베이컨류. 기타 농산가공품. 단호박. 기타 농산가공품,,
19880445009554,19880445009,2가지맛 가쓰오우동,(주)피피이씨음성생면,숙면,숙면. 숙면,,
20130467091113,20130467091,2가지버섯과 퀴노아영양밥,(주)더빱,즉석조리식품,사탕옥수수. 베이컨류. 기타 농산가공품. 밤호박. 기타 농산가공품. 즉석조리식품,,
20050464198170,20050464198,2곡분말,농업회사법인주식회사 두리두리,곡류가공품,현미. 보리,,
2010031124917,20100311249,2년 숙성 대부도 토판천일염,(주) 우이당,천일염,천일염,,
201704940296,20170494029,2년숙성 한식간장,농업회사법인 주식회사 참드림,한식간장,한식메주. 천일염. 정제수,,
2018052210015,20180522100,2년숙성 황매실청,다온영농조합법인,액상차,매실청,,
1997044104370,19970441043,2년숙성백일된장,샘표식품(주)영동공장,된장,정제수. 대두. 정제소금. 주정. 종국,,
20220396175896,20220396175,2단계 오메가3 한우듬뿍죽,(주)푸드케어 2공장,영.유아용 이유식,육수. 쌀. 고구마. 소고기. 완두. 시금치. 기타 식용유지가공품,,
20060375174469,20060375174,2단계소스(마르르),(주)은산푸드,소스,청양고춧가루. 풍미인핸서,,
200303641181601,20030364118,2단돼지불백 도시락,(주)영진데리카후레쉬,즉석섭취식품,분쇄가공육제품. 냉동양파. 조림류. 알가열제품. 대파. 느타리자실체. 소스. 콩기름(대두유). 천연향신료. 조미김. 발효식초. 기타 농산가공품. 정제수. 쌀. 양념육. 김치,,
201406230152,20140623015,2대 유황오리 다슬기 진액,시골엄마,추출가공식품,다슬기. 오리. 마늘. 느릅나무껍질. 맥아. 구기자나무열매. 생강. 대파. 대추. 검정콩. 당귀. 천궁. 감초,,
201406230151,20140623015,2대 유황오리 진액,시골엄마,추출가공식품,오리. 마늘. 느릅나무. 맥아. 구기자나무열매. 생강. 대파. 대추. 검정콩. 감초. 당귀. 천궁,,
20130233519310,20130233519,2도에이징 냉쫄불비빔장,햇잎푸드주식회사,소스,포도당. 고춧가루. 고춧가루. 기타가공품. 발효식초. 과.채가공품. 설탕. 물엿. 고추장. 소브산칼륨. 복합조미식품. 기타 농산가공품. L-글루탐산나트륨제제. 탄산음료. 과.채가공품. 혼합간장. 고춧가루. 천연향신료. 소주. 과.채가공품. 과.채가공품. 과.채가공품,,
20130233519309,20130233519,2도에이징 냉쫄비빔장,햇잎푸드주식회사,소스,천연향신료. 혼합간장. 소주. 과.채가공품. 과.채가공품. 과.채가공품. 포도당. 고춧가루. 고춧가루. 과.채가공품. 설탕. 발효식초. 물엿. 고추장. 고춧가루. 소브산칼륨. 복합조미식품. 기타 농산가공품. L-글루탐산나트륨제제. 탄산음료. 과.채가공품,,
20130233519311,20130233519,2도에이징 된장소스,햇잎푸드주식회사,소스,기타가공품. 소브산칼륨. 천연향신료. L-글루탐산나트륨제제. 설탕. 장류. 고춧가루. 소스. 복합조미식품. 정제수. 된장,,
20130233519316,20130233519,2도에이징 소갈비살 양념분말,햇잎푸드주식회사,복합조미식품,L-글루탐산나트륨. 백설탕. 정제소금. 천연향신료,,
20130233519304,20130233519,2도에이징 숙성연육분말,햇잎푸드주식회사,복합조미식품,포도당. 정제소금. 식품첨가물. 식품첨가물. 식품첨가물. L-글루탐산나트륨. 프로테아제(식물성),,
20130233519312,20130233519,2도에이징 육회분말,햇잎푸드주식회사,복합조미식품,복합조미식품. 천연향신료. 기타가공품,,
200603555311932,20060355531,2도전사녹색조형물(빨노),티지에프 주식회사,당류가공품,화이트컴파운드. 식품첨가물혼합제제. 유화제. 코코아버터. 이산화티타늄. 식용색소적색제40호알루미늄레이크. 식용색소황색제4호알루미늄레이크. 식용색소황색제5호알루미늄레이크. 식품첨가물혼합제제,,
200603555312078,20060355531,2도전사화이트T(레드.그린),티지에프 주식회사,당류가공품,화이트컴파운드. 이산화티타늄. 유화제. 가공유지. 식품첨가물혼합제제. 코코아버터. 식용색소황색제4호알루미늄레이크. 식용색소청색제1호알루미늄레이크,,
200603555312275,20060355531,2도전사화이트베이스(검.회),티지에프 주식회사,당류가공품,식품첨가물혼합제제. 유화제. 당류가공품. 당류가공품. 가공유지,,
200603555312261,20060355531,2도전사화이트베이스(청.적),티지에프 주식회사,당류가공품,식용색소청색제1호알루미늄레이크. 식용색소적색제2호알루미늄레이크. 식용색소청색제2호알루미늄레이크. 가공유지. 다크컴파운드. 이산화티타늄. 코코아버터. 유화제. 화이트컴파운드. 기타가공품,,
200603555311518,20060355531,2도전사화이트장식물(레드.블루),티지에프 주식회사,당류가공품,화이트컴파운드. 화이트초콜릿. 카카오버터. 식용색소황색제5호알루미늄레이크. 이산화티타늄. 식용색소적색제40호알루미늄레이크. 초콜릿. 식용색소 청색제2호. 알루미늄레이크. 식용색소청색제2호알루미늄레이크,,
200603555311511,20060355531,2도전사화이트장식물(보라.연두),티지에프 주식회사,당류가공품,화이트컴파운드. 화이트초콜릿. 유화제. 카카오버터. 이산화티타늄. 식용색소청색제2호알루미늄레이크. 식용색소적색제40호알루미늄레이크. 식용색소황색제4호알루미늄레이크. 식용색소청색제1호알루미늄레이크. 식용색소황색제5호. 알루미늄레이크,,
200603555312149,20060355531,2도전사화이트장식물(브랑제리.레드),티지에프 주식회사,당류가공품,코코아버터. 가공유지. 유화제. 이산화티타늄. 식용색소청색제1호알루미늄레이크. 식용색소황색제4호알루미늄레이크. 식용색소황색제5호알루미늄레이크. 식용색소적색제40호알루미늄레이크. 다크컴파운드. 화이트컴파운드,,
